url,filename,test
https://www.redlobster.com/images/default-source/images/special-menu/lobsterfest/new!-lobsterfest-fizz.png?sfvrsn=0,crablegs_1800x614_core.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/m_woodgrilledcheeseburger_cheese_073.jpg?sfvrsn=2,kids_snow_crab.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/special-menu/lobsterfest/new!-island-lobster-punch.png?sfvrsn=0,bananas-foster-cheesecake.png,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/1800x614_snowcrablegs.jpg?sfvrsn=2,Hub_WhatWeServe_BG.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/wood_grilled_peppercorn_sirloin.jpg?sfvrsn=2,crab_linguini_alfredo.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/rock_lobster_tail_us.jpg?sfvrsn=2,big-festival-of-shrimp-image-2.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_macaroni_and_cheese.jpg?sfvrsn=2,maple-glazed-chicken-lunch-us.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/coastal_soup_and_salad.jpg?sfvrsn=2,crispy-calamari-and-vegetables-us.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/lunch_classic_caesar_salad.jpg?sfvrsn=2,kids_broiled_fish.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crablegs_1800x614_core.jpg?sfvrsn=0,bar_harbor_lobster_bake.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_snow_crab.jpg?sfvrsn=2,shrimp_liguini_alfredo.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/special-menu/lobsterfest/bananas-foster-cheesecake.png?sfvrsn=0,lighter_fare_peppercorn_sirloin_and_shrimp_us.jpg,sfvrsn=2
https://www.redlobster.com/ResourcePackages/RedLobster/assets/dist/images/Hub_WhatWeServe_BG.jpg,half-lobster-and-langostino-pizzab6709fc52fd36f18be94ff4100d9e22d.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crab_linguini_alfredo.jpg?sfvrsn=2,especial-del-almuerzo-media-pizza-de-langosta-y-langostino.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/events/big-festival-of-shrimp/big-festival-of-shrimp-image-2.jpg?sfvrsn=0,lunch_tacos.jpg,sfvrsn=0
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/maple-glazed-chicken-lunch-us.jpg?sfvrsn=2,mussels.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/crispy-calamari-and-vegetables-us.jpg?sfvrsn=2,parrot-isle-jumbo-coconut-shrimp.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/news-press/media-downloads/582x352_korean_shrimp.jpg?sfvrsn=0,lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/kids/kids_broiled_fish.jpg?sfvrsn=2,main-area-bg.jpg,
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/bar_harbor_lobster_bake.jpg?sfvrsn=2,classic-caesar-salad.jpg,sfvrsn=2
https://www.redlobster.com/images/default-source/images/menu-items/lunch-dinner/shrimp_liguini_alfredo.jpg?sfvrsn=2,lobster-crab-and-seafood-stuffed-mushroom.jpg,sfvrsn=2
