url,Date,Level,name,type,extra
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/grilledchicken_kidsentree_must_265_r2.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,grilledchicken_kidsentree_must_265_r2,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/chickenbreaststrips_cn_145_r2.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,chickenbreaststrips_cn_145_r2,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/hand-battered-fish-and-chips.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,hand-battered-fish-and-chips,jpg,sfvrsn=2&size=1125
http://staging.redlobster.com/images/default-source/images/special-menu/lobsterfest/event-lockup.png?sfvrsn=0,special-menu,lobsterfest,event-lockup,png,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/1800x614_snowcrablegs.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,1800x614_snowcrablegs,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/Headers/image-3.jpg?sfvrsn=0&size=1125,image-3.jpg?sfvrsn=0&size=1125,,image-3,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/Headers/image-3-(2).jpg?sfvrsn=0&size=1125,image-3-(2).jpg?sfvrsn=0&size=1125,,image-3-(2),jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/seaside_sampler.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,seaside_sampler,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/shrimp_liguini_alfredo.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,shrimp_liguini_alfredo,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/crablinguini_1800x614_core.jpg?sfvrsn=0&size=1125,menu-items,lunch-dinner,crablinguini_1800x614_core,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/images/news-press/leadership/salli.png?sfvrsn=2,news-press,leadership,salli,png,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/escargot_1800x614_core.jpg?sfvrsn=0&size=1125,menu-items,lunch-dinner,escargot_1800x614_core,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/shrimplinguini_1800x614_core.jpg?sfvrsn=0&size=1125,menu-items,lunch-dinner,shrimplinguini_1800x614_core,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/mussels_1800x614_core.jpg?sfvrsn=0&size=1125,menu-items,lunch-dinner,mussels_1800x614_core,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/Headers/mussels_1800x614_core.jpg?sfvrsn=0&size=1125,mussels_1800x614_core.jpg?sfvrsn=0&size=1125,,mussels_1800x614_core,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/lobster_bisque8b7999c52fd36f18be94ff0000d9e22d.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,lobster_bisque8b7999c52fd36f18be94ff0000d9e22d,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/cajunchicken_1800x614_core.jpg?sfvrsn=0&size=1125,menu-items,lunch-dinner,cajunchicken_1800x614_core,jpg,sfvrsn=0&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/new-england-clam-chowder.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,new-england-clam-chowder,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/cajun_chicken_linguine_alfredo.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,cajun_chicken_linguine_alfredo,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/mozzarella_cheese_sticks_can.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,mozzarella_cheese_sticks_can,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/social-photos/341x341_kid.jpg?sfvrsn=0,social-photos,341x341_kid.jpg?sfvrsn=0,341x341_kid,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/live_maine_lobster.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,live_maine_lobster,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/creamy-potato-bacon-soup.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,creamy-potato-bacon-soup,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/images/default-source/images/social-photos/341x341_lobstergirl.jpg?sfvrsn=0,social-photos,,341x341_lobstergirl,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/navigation/menu-fresh-fish.jpg?sfvrsn=6,navigation,,menu-fresh-fish,jpg,sfvrsn=6
https://www.redlobster.ca/images/default-source/images/navigation/lighter_fare.jpg?sfvrsn=2,navigation,,lighter_fare,jpg,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/navigation/dinner.jpg?sfvrsn=2,navigation,,dinner,jpg,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/navigation/kids.jpg?sfvrsn=2,navigation,,kids,jpg,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/work-with-us/rl_desktop_careers-2.jpg?sfvrsn=0,work-with-us,,rl_desktop_careers-2,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/work-with-us/rl_desktop_careers-3.jpg?sfvrsn=0,work-with-us,,rl_desktop_careers-3,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/work-with-us/rl_desktop_careers-1.jpg?sfvrsn=0,work-with-us,,rl_desktop_careers-1,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/work-with-us/rl_desktop_careers-4.jpg?sfvrsn=0,work-with-us,,rl_desktop_careers-4,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/navigation/lunch.jpg?sfvrsn=2,navigation,,lunch,jpg,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/events/crabfest/ribbon-es.png?sfvrsn=2,events,crabfest,ribbon-es,png,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/social-photos/lobsterworthy_341x341.jpg?sfvrsn=0,social-photos,lobsterworthy_341x341.jpg?sfvrsn=0,lobsterworthy_341x341,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/news-press/media-downloads/md-03.jpg?sfvrsn=2,news-press,media-downloads,md-03,jpg,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/menu-items/lunch-dinner/shrimp_cocktail.jpg?sfvrsn=2&size=1125,menu-items,lunch-dinner,shrimp_cocktail,jpg,sfvrsn=2&size=1125
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/browser_icon_firefox.png,dist,images,browser_icon_firefox,png,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/browser_icon_safari.png,dist,images,browser_icon_safari,png,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/browser_icon_ie.png,dist,images,browser_icon_ie,png,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/browser_icon_chrome.png,dist,images,browser_icon_chrome,png,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/logo.png,dist,images,logo,png,
https://www.redlobster.ca/images/default-source/images/misc/team-04.jpg?sfvrsn=0,misc,team-04.jpg?sfvrsn=0,team-04,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/news-press/leadership/team-01.jpg?sfvrsn=0,news-press,leadership,team-01,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/work-with-us/canada-39-s-best-employers-2016.jpg?sfvrsn=4,work-with-us,canada-39-s-best-employers-2016.jpg?sfvrsn=4,canada-39-s-best-employers-2016,jpg,sfvrsn=4
https://www.redlobster.ca/images/default-source/images/news-press/leadership/team-06.jpg?sfvrsn=0,news-press,leadership,team-06,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/events/crabfest/ribbon-us.png?sfvrsn=2,events,crabfest,ribbon-us,png,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/news-press/leadership/team-05.jpg?sfvrsn=0,news-press,leadership,team-05,jpg,sfvrsn=0
https://www.redlobster.ca/images/default-source/images/events/crabfest/ribbon-ca.png?sfvrsn=2,events,crabfest,ribbon-ca,png,sfvrsn=2
https://www.redlobster.ca/images/default-source/images/news-press/leadership/team-03.jpg?sfvrsn=0,news-press,leadership,team-03,jpg,sfvrsn=0
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/silhouette-lobster.png,dist,images,silhouette-lobster,png,
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/silhouette-crab.png,dist,images,silhouette-crab,png,
https://www.redlobster.ca/images/default-source/images/news-press/media-downloads/Teasers/rl_logo_teaser.png?sfvrsn=0,news-press,media-downloads,rl_logo_teaser,png,sfvrsn=0
https://www.redlobster.ca/ResourcePackages/RedLobster/assets/dist/images/social-share-sprite.png,dist,images,social-share-sprite,png,
https://www.redlobster.ca/images/default-source/images/work-with-us/glassdoor-logo.jpg?sfvrsn=0,work-with-us,glassdoor-logo.jpg?sfvrsn=0,glassdoor-logo,jpg,sfvrsn=0
